Name,Reviews Count,Followers,Rating,Review Text
Anurag Katailiha,0 reviews,0 Followers,5,"We had Narital Irish Cream Frappe and Madagascar Hot Chocolate
It was amazing
And the service was superb too
Aaftab, Rushaan served us really well, took all our instructions and served us superb coffees"
Richie,0 reviews,0 Followers,5,
Name,Reviews Count,Followers,Rating,Review Text
Lucky Girl,0 reviews,0 Followers,3,Kareem is very kind efficient and good in his work! i really like his attitude and behaviour towards the people he serves 🧿✨🪬🌞👌🏻
Rishikesh Khedkar,0 reviews,0 Followers,3,Bad service
Kajal Jain,0 reviews,0 Followers,3,Great service and good
Naman Upadhyaya,0 reviews,24 Followers,3,"Asif shaikh- The best coffee shop in Mumbai with Polite and good staff ,serving food with complimentary banana chips and water.😍"
Gauravchettiyar13@gmail.com,0 reviews,0 Followers,3,"The place is good but not great. The location is amazing, it’s right opposite to JWMarriot Juhu, which makes it perfect for a breezy evening.

Few things which we really loved was,
The idea of giving free water & chips… there is a story behind it and makes it an emotional touch.
The idea of coffee tasters, I guess it’s the first cafe I have been to which does that, really loved it.

Baked vadapav and the tiny butter croissant are must try.
Vietnamese frappe & Nariyal coffee frappe both were good but not great.
Other food items were also similar.

If you looking for breezy evening & hot coffee, please visit."
KHILTI,0 reviews,1 Followers,3,"I visited a charming open café that offered both indoor ( less seats) and outdoor seating, creating a cozy yet refreshing vibe. What stood out the most was their thoughtful and generous service—I was welcomed with water in a canned bottle, complimentary banana chips, and later, a taster shot of the coffee I had ordered before the actual drink arrived. I absolutely loved this concept by the Ettara team, allowing a preview of the coffee experience. With its curated menu and warm atmosphere, this café is definitely going to be my new go-to spot!"
Aayush Jayswal,0 reviews,0 Followers,3,The coffees ordered were not good except the Caramel Frappe. But the banana chips on the side were excellent!!
410283,0 reviews,0 Followers,3,Amazing place. Must try the baked vada pav and filter coffee affogato.
Tanisha,0 reviews,0 Followers,3,Iced latte was very weak and milky but tasted good overall
Pooja Joshi,0 reviews,239 Followers,3,the cafe has outside seating and only 2 tables inside ..on a weekend there is waiting for a table ..I was sitting on a chair in a corner and the waiter very rudely asked me to get up n stand outside ..overpriced coffee which is mediocre in taste ..rude waiters with no manners
Kirit Joshi,0 reviews,0 Followers,5,Nice restaurant and friendly staff and owner . more than value for money for products they serve to customers with atmost care and customised taste ...
Mitesh Shah,0 reviews,1 Followers,5,"I had an absolutely amazing experience! The coffee was outstanding - rich, smooth, and full of flavor. The ambient was cozy and inviting, making it the perfect spot to relax and unwind. But what really made our visit stand out was the service the staff were friendly, attentive, and knowledgeable about their products.

But the best part of our experience was the fact that they offered us a taste before serving our drinks. This showed that they were truly committed to ensuring that we got the perfect cup of coffee, and it made all the difference. The attention to detail and care that they put into every aspect of our visit was impressive, and we left feeling thoroughly satisfied and...read more"
Pinkesh Jain,0 reviews,0 Followers,5,Best coffee better den starbucks n nice services asif sir
Gaurav,0 reviews,0 Followers,5,"It was amazing! The vibe,the coffee! The raviollliiiii! Amazing! The service was good! They made us taste coffee before pouring it! Asi was an amazing guy! 10/10 will highly recommend!"
Aritri Bhattacharyya,0 reviews,3 Followers,5,You get free banana chips!!! And the coffee was way too good than i expected. The packaging was impressive. Overall experience 11/10.
Dishant Chavan,0 reviews,58 Followers,5,"Coffee was good, we tried the cake which was also excellent, service by Asif was 5 star, he was helpful with the options and always had smile on his face."
Dishti Patel,0 reviews,0 Followers,5,Asif shaikh provided excellent service. It felt like a 5 star hotel with the exceptional service and ambience. The baked vada pav was great and the coffee was excellent.
Vikhyat Nanda,0 reviews,1 Followers,5,"One of the best coffee shops in Mumbai. Friendly staff, good coffee and cute ambience and superb location. It's a bit small but amazing nonetheless. Must visit."
Vania Khatri,0 reviews,0 Followers,5,"It has a small cafe atmosphere. Which is literally the only thing I can say good about it.

Take 45 minutes for Filter coffee (for real)
The banana chips are a good touch
Don’t go there for the coffee or service or the food .

For a quick coffee and snack . Definitely avoid ."
Gunjan Singh,0 reviews,0 Followers,5,Asif has helped us alot and suggested good food
Tanvi Panpalia,0 reviews,0 Followers,4,the vada pav was not hot
Nandini Sharma,0 reviews,0 Followers,4,"This place has always been one of my favorite spots to chill, thanks to its amazing food and inviting ambiance. However, it has become quite crowded recently, and the waiting time has stretched to over 35 minutes. While most of the staff are friendly and accommodating, one particular staff member came across as a bit rude. Despite this, the food continues to be exceptional, making it a go-to destination for me."
AD B,0 reviews,2 Followers,4,"Food and beverages and service is both exceptional and Consistant.
I prefer it to Starbucks and all other coffee chains I have visited.
Infact when I am in Juhu, this is the only place I visit. And when I am not in Juhu.. I Tey to swing by Juhu despite the terrible Juhu traffic."
Roselina Fernandes,0 reviews,1 Followers,4,"it's situated at a place for those who feel tired after a walk on the beach to have a sip of coffee and delighted chips from Kerala. The restaurant follows its tradition and the water they serve, don't forget to read its description."
Alfarid Mulla,0 reviews,18 Followers,4,"Everything about this cafe is good, their coffee and their dessert is something interesting and unique. Service is good, especially Asif, he is confident and kind."
Yayin Pathak,0 reviews,0 Followers,5,"Love the concept
Food menu is really interesting
Service by Asif was good"
Payal Suvanam,0 reviews,6 Followers,5,"Asif / Sonalika

Thank you an awesome service . These guys were just amazing.
Thank you for an excellent experience first time was just great 🤩🤩🤩🤩🤩"
Ayushi Mittal,0 reviews,0 Followers,5,
Dolly Singhvi,0 reviews,5 Followers,5,"Everything I ordered was delicious
Iced mocha 5/5
Baked vada pav 5/5
Mysore pak cheesecake 6/5 (very delicious)
Water bottle was the best 😅
Loved the detailings
Staff is very courteous 🫶"
Shaan,0 reviews,3 Followers,5,Priti is very nice :) food was also great :)
